NEW_SALEDATE,NEW_YEAR,MONTH,MAKE,MODEL,MAX_SELLING_PRICE,MIN_SELLING_PRICE,AVG_SELLING_PRICE,AVG_MILEAGE,MAX_MILEAGE,MIN_MILEAGE,TOTAL_SALES,TOTAL_REVENUE,PRICE_BUCKET,MILEAGE_CATEGORY
2015-05-21T05:00:00Z,2015,May,Aston Martin,DB9,68000,41500,51166.666667,31555.833333,45176,7210,6,307000,BUDGET,Medium Mileage
2015-05-28T03:30:00Z,2015,May,Dodge,Sprinter,14200,7000,9866.666667,156622.333333,168847,137668,3,29600,BUDGET,High Mileage
2015-01-15T12:30:00Z,2015,Jan,bmw,750li,54750,24500,40914.166667,41548.666667,101300,2927,30,1227425,BUDGET,High Mileage
2015-01-14T06:20:00Z,2015,Jan,mazda,mazda5,6800,2400,3587.500000,114476.300000,151688,53592,20,71750,BUDGET,High Mileage
2015-01-14T01:30:00Z,2015,Jan,nissan,pathfind,3500,950,1983.333333,179833.666667,204075,132267,3,5950,BUDGET,High Mileage
2015-01-14T02:30:00Z,2015,Jan,buick,regal,18000,400,10585.000000,34025.600000,65658,12818,5,52925,BUDGET,High Mileage
2015-03-04T02:30:00Z,2015,Mar,Ford,F-250,1100,1100,1100.000000,180819.000000,180819,180819,1,1100,BUDGET,High Mileage
2015-01-08T11:30:00Z,2015,Jan,suzuki,grand,9700,8000,8850.000000,58707.500000,87331,30084,2,17700,BUDGET,High Mileage
2014-12-23T10:00:00Z,2014,Dec,pontiac,pursuit,1600,800,1200.000000,141797.000000,161763,121831,2,2400,BUDGET,High Mileage
2015-01-07T12:30:00Z,2015,Jan,volkswagen,eurovan,10200,8700,9450.000000,77974.500000,86653,69296,2,18900,BUDGET,High Mileage
2015-01-15T04:00:00Z,2015,Jan,Dodge,Ram Van,1200,1200,1200.000000,106595.000000,106595,106595,1,1200,BUDGET,High Mileage
2014-12-18T18:30:00Z,2014,Dec,mercedes,b200,3750,3400,3575.000000,163846.000000,196744,130948,2,7150,BUDGET,High Mileage
2015-01-08T12:00:00Z,2015,Jan,chevrolet,2500,11500,1900,8025.000000,150224.000000,231400,61313,8,64200,BUDGET,High Mileage
2015-01-13T10:30:00Z,2015,Jan,chevrolet,camaro,2800,400,1265.000000,103361.666667,183054,1,10,12650,BUDGET,High Mileage
2015-01-13T10:00:00Z,2015,Jan,oldsmobile,ciera,800,275,465.000000,127159.800000,205171,72942,5,2325,BUDGET,High Mileage
2015-01-06T10:00:00Z,2015,Jan,chevrolet,cruze,8000,8000,8000.000000,79071.000000,79071,79071,1,8000,BUDGET,High Mileage
2015-01-07T12:30:00Z,2015,Jan,mercedes,c240s,3500,3500,3500.000000,133653.000000,133653,133653,1,3500,BUDGET,High Mileage
2014-12-18T12:30:00Z,2014,Dec,mercedes,g55,39000,32750,35875.000000,113218.500000,143877,82560,2,71750,BUDGET,High Mileage
2015-01-14T04:30:00Z,2015,Jan,chrysler,300,10300,2600,7300.000000,328980.750000,999999,81029,4,29200,BUDGET,High Mileage
2015-01-07T12:30:00Z,2015,Jan,dodge,charger,5600,3100,4066.666667,152487.000000,217378,106999,3,12200,BUDGET,High Mileage
2015-01-08T09:45:00Z,2015,Jan,bmw,alp,61000,39100,51700.000000,38115.666667,50960,30999,3,155100,BUDGET,Medium Mileage
2015-01-06T02:00:00Z,2015,Jan,mazda,mazda6,7900,1000,4320.000000,125786.600000,183509,94068,5,21600,BUDGET,High Mileage
2014-12-18T09:15:00Z,2014,Dec,porsche,carrera,30200,30200,30200.000000,48164.000000,48164,48164,1,30200,BUDGET,Medium Mileage
2014-12-30T10:30:00Z,2014,Dec,plymouth,grand,1000,500,750.000000,138724.000000,170580,106868,2,1500,BUDGET,High Mileage
2015-06-02T03:00:00Z,2015,Jun,Audi,Q3,30400,30400,30400.000000,1404.000000,1404,1404,1,30400,BUDGET,Low Mileage
2014-12-18T12:00:00Z,2014,Dec,nissan,versa,8000,8000,8000.000000,28280.000000,28280,28280,1,8000,BUDGET,Medium Mileage
2015-01-14T04:15:00Z,2015,Jan,bmw,328i,13900,13900,13900.000000,49466.000000,49466,49466,1,13900,BUDGET,Medium Mileage
2015-07-09T06:45:00Z,2015,Jul,Mercedes-Benz,CLK-Class,25800,350,7730.398323,96219.494759,268399,1,477,3687400,BUDGET,High Mileage
2015-07-09T07:00:00Z,2015,Jul,Toyota,Camry,41200,150,11179.498446,66820.703804,999999,1,12545,140246808,BUDGET,High Mileage
2015-07-14T06:30:00Z,2015,Jul,Chevrolet,Silverado 1500,59500,250,16868.712040,84280.357289,999999,1,6362,107318746,BUDGET,High Mileage
2015-07-08T07:20:00Z,2015,Jul,Dodge,Durango,43600,100,14524.655825,86611.241262,433117,1,2060,29920791,BUDGET,High Mileage
2015-07-09T06:00:00Z,2015,Jul,Ford,Mustang,58600,200,13784.516970,58222.337038,259242,1,4950,68233359,BUDGET,High Mileage
2015-07-09T08:00:00Z,2015,Jul,Ford,Escape,230000,225,13985.734930,56152.312874,999999,1,11861,165884802,EXPENSIVE,High Mileage
2015-06-19T02:30:00Z,2015,Jun,Kia,Sedona,24250,200,7516.155391,81880.242328,999999,1,946,7110283,BUDGET,High Mileage
2015-07-08T17:15:00Z,2015,Jul,Nissan,GT-R,86400,46500,73061.475410,12895.573770,44852,27,61,4456750,BUDGET,Medium Mileage
2015-07-08T07:30:00Z,2015,Jul,Honda,CR-V,27000,325,13372.973660,76564.796018,378031,1,3265,43662759,BUDGET,High Mileage
2015-07-01T07:30:00Z,2015,Jul,Lincoln,MKZ,57400,900,17374.647887,37052.771127,208477,1,1704,29606400,BUDGET,High Mileage
2015-07-03T08:55:00Z,2015,Jul,Mazda,CX-5,27500,6700,19167.658777,25334.641026,91852,1,507,9718003,BUDGET,High Mileage
2015-07-14T06:30:00Z,2015,Jul,Ram,1500,44500,5000,22914.223807,37413.321761,205831,1,3226,73921286,BUDGET,High Mileage
2015-07-08T09:30:00Z,2015,Jul,Cadillac,Escalade,83000,250,21970.839391,99538.459848,298873,1,1183,25991503,BUDGET,High Mileage
2015-07-08T10:30:00Z,2015,Jul,Lincoln,MKX,38700,2700,22634.879310,46499.752586,234452,1,1160,26256460,BUDGET,High Mileage
2015-07-07T10:10:00Z,2015,Jul,Toyota,Camry Hybrid,25500,3000,13829.326087,66533.023411,284316,214,598,8269937,BUDGET,High Mileage
2015-06-23T05:30:00Z,2015,Jun,Honda,Fit,17400,1450,8999.603175,60165.625850,246552,1,441,3968825,BUDGET,High Mileage
2015-07-09T06:45:00Z,2015,Jul,Infiniti,G Coupe,44700,10250,22437.727558,28378.142498,98605,1659,1593,35743300,BUDGET,High Mileage
2015-07-08T07:30:00Z,2015,Jul,Lincoln,MKS,35400,5000,21686.477221,34867.369021,274581,85,878,19040727,BUDGET,High Mileage
2015-07-09T09:00:00Z,2015,Jul,Mercedes-Benz,GLK-Class,42000,8600,25231.984831,39538.539090,201676,1666,857,21623811,BUDGET,High Mileage
2015-07-08T17:15:00Z,2015,Jul,Chevrolet,Captiva Sport,31800,1700,13514.228346,37264.164370,171811,1,1016,13730456,BUDGET,High Mileage
2015-07-08T07:30:00Z,2015,Jul,Ford,Flex,34700,4300,19115.833471,54039.889809,260350,10,1207,23072811,BUDGET,High Mileage
2015-06-25T05:00:00Z,2015,Jun,Mitsubishi,Lancer,24600,425,8042.338491,56372.681818,522212,1,1034,8315778,BUDGET,High Mileage
2015-07-07T06:30:00Z,2015,Jul,Jeep,Liberty,24000,400,7801.871283,96051.920939,999999,1,2556,19941583,BUDGET,High Mileage
2015-07-07T06:30:00Z,2015,Jul,Scion,tC,20000,800,9413.040346,65916.919308,249742,1,694,6532650,BUDGET,High Mileage
2015-07-07T08:00:00Z,2015,Jul,Lexus,LS 460,67500,11000,29057.299652,68894.088850,247019,1,574,16678890,BUDGET,High Mileage
2015-07-08T17:15:00Z,2015,Jul,Chevrolet,Aveo,9100,300,3494.220779,84186.046753,228038,1,770,2690550,BUDGET,High Mileage
2015-06-17T05:30:00Z,2015,Jun,Chevrolet,Tahoe Hybrid,23500,5300,14195.454545,124554.181818,263009,64972,33,468450,BUDGET,High Mileage
2015-06-19T02:30:00Z,2015,Jun,Mercury,Milan,10100,400,4720.620438,101433.791971,233289,14391,274,1293450,BUDGET,High Mileage
2015-07-09T07:30:00Z,2015,Jul,Toyota,FJ Cruiser,37100,3900,18938.831169,83366.400000,338268,1,385,7291450,BUDGET,High Mileage
2015-06-19T02:00:00Z,2015,Jun,GMC,Envoy,14100,300,4253.013029,131635.167752,303326,1,614,2611350,BUDGET,High Mileage
2015-06-18T03:45:00Z,2015,Jun,Jaguar,XJ-Series,27600,250,5556.857143,99840.720000,224256,1,175,972450,BUDGET,High Mileage
2015-07-08T09:30:00Z,2015,Jul,Ford,Econoline Cargo,18700,300,4693.033333,156900.462667,350188,1,750,3519775,BUDGET,High Mileage
2015-06-18T09:20:00Z,2015,Jun,Pontiac,Grand Am,4700,200,1226.433486,138974.651376,373703,1,436,534725,BUDGET,High Mileage
2015-07-07T09:00:00Z,2015,Jul,Mercedes-Benz,SL-Class,127000,2300,31152.068966,56693.763218,167927,1,435,13551150,MID_RANGE,High Mileage
2015-06-16T06:10:00Z,2015,Jun,Saab,9-7X,9900,1700,4870.754717,106204.207547,202963,41061,53,258150,BUDGET,High Mileage
2015-07-07T09:30:00Z,2015,Jul,Chrysler,PT Cruiser,10200,100,2259.402924,103965.781301,250951,1,1231,2781325,BUDGET,High Mileage
2015-07-09T06:15:00Z,2015,Jul,Infiniti,G Convertible,38500,18250,26261.764706,30352.024768,69598,4453,323,8482550,BUDGET,High Mileage
2015-07-03T06:00:00Z,2015,Jul,HUMMER,H2 SUT,39750,13600,23199.230769,96291.723077,213432,36594,65,1507950,BUDGET,High Mileage
2015-07-07T10:00:00Z,2015,Jul,Suzuki,XL7,9800,520,4585.608108,106078.898649,217177,41713,148,678670,BUDGET,High Mileage
2015-06-17T05:05:00Z,2015,Jun,Mitsubishi,Montero,7700,500,2754.687500,153118.812500,250791,69006,64,176300,BUDGET,High Mileage
2015-07-07T06:15:00Z,2015,Jul,Infiniti,G37,21900,4200,13469.651163,77590.688372,185458,1,215,2895975,BUDGET,High Mileage
2015-06-18T03:30:00Z,2015,Jun,Lincoln,Blackwood,12400,5000,7700.000000,133716.714286,251553,85939,7,53900,BUDGET,High Mileage
2015-06-17T03:00:00Z,2015,Jun,Lexus,GS 400,7300,1100,2360.000000,145186.700000,239861,1,20,47200,BUDGET,High Mileage
2015-06-16T03:15:00Z,2015,Jun,Chevrolet,Astro Cargo,8700,300,2329.347826,168851.347826,334526,1,46,107150,BUDGET,High Mileage
2015-06-18T06:00:00Z,2015,Jun,Subaru,WRX,37600,22300,29900.000000,9039.393939,23646,818,33,986700,BUDGET,Medium Mileage
2015-07-08T07:00:00Z,2015,Jul,Ford,Transit Van,27000,19500,23823.684211,12473.736842,23033,18,19,452650,BUDGET,Medium Mileage
2015-06-19T02:00:00Z,2015,Jun,BMW,M,17500,4700,10342.857143,103817.285714,170521,39082,7,72400,BUDGET,High Mileage
2015-07-02T07:30:00Z,2015,Jul,Cadillac,XTS,46000,11800,30246.458065,23412.232258,96882,1074,155,4688201,BUDGET,High Mileage
2015-06-19T02:20:00Z,2015,Jun,Hyundai,Santa Fe Sport,30600,4000,19835.032895,20734.263158,55649,7,304,6029850,BUDGET,Medium Mileage
2015-07-09T07:30:00Z,2015,Jul,Mitsubishi,Outlander Sport,21500,3000,13546.617916,30909.478976,172086,1581,547,7410000,BUDGET,High Mileage
2015-07-14T06:30:00Z,2015,Jul,Chevrolet,Malibu,33500,100,9115.978515,67971.351694,999999,1,7028,64067097,BUDGET,High Mileage
2015-07-07T06:00:00Z,2015,Jul,Ford,E-Series Wagon,27500,2750,19404.217629,35208.791732,317936,1734,1282,24876207,BUDGET,High Mileage
2015-07-08T09:30:00Z,2015,Jul,Nissan,Leaf,18250,4500,10340.519155,20453.443197,104753,1,1514,15655546,BUDGET,High Mileage
